timestamp,bus_id,route,latitude,longitude,status,speed
2025-08-24T22:33:26.016560,23,Route 8 (Belapur to Kharghar),19.029874666666668,73.05319266666666,Running,25.275610678214974
2025-08-24T22:33:26.016560,24,Route 8 (Belapur to Kharghar),19.020561999999998,73.03363066666667,Running,42.59219547505725
2025-08-24T22:33:26.016560,25,Route 9 (Malad to Powai),19.1678,72.864,Ghost,32.63902408842629
2025-08-24T22:33:26.016560,26,Route 9 (Malad to Powai),19.133129999999998,72.86859333333334,Running,32.98855705965423
2025-08-24T22:33:26.016560,27,Route 9 (Malad to Powai),19.1227,72.9123,Ghost,31.48577019215648
2025-08-24T22:33:26.016560,28,Route 10 (Chembur to Sion),19.042550000000002,72.86122666666667,Running,15.977319980953304
2025-08-24T22:33:26.016560,29,Route 10 (Chembur to Sion),19.041506666666667,72.87490666666666,Running,26.334655240309235
2025-08-24T22:33:26.016560,30,Route 10 (Chembur to Sion),19.049953333333335,72.89493333333333,Running,23.41346531827202
2025-08-24T22:33:26.661768,1,Route 1 (Dadar to Colaba),18.957025333333334,72.833516,Running,27.154531376935694
2025-08-24T22:33:26.661768,2,Route 1 (Dadar to Colaba),18.957025333333334,72.833516,Running,34.966664785719985
2025-08-24T22:33:26.661768,3,Route 1 (Dadar to Colaba),18.922551333333335,72.83475666666666,Ghost,34.57677060188251
2025-08-24T22:33:26.661768,4,Route 2 (Andheri to Ghatkopar),19.10169666666667,72.868814,Running,21.03748755536087
2025-08-24T22:33:26.661768,5,Route 2 (Andheri to Ghatkopar),19.119461333333334,72.84669733333334,Running,27.42389759701202
2025-08-24T22:33:26.661768,6,Route 2 (Andheri to Ghatkopar),19.085561333333334,72.90865866666667,Running,33.416484954222696
2025-08-24T22:33:26.661768,7,Route 3 (Borivali to Thane),19.229143999999998,72.85721733333332,Running,32.26044544032393
2025-08-24T22:33:26.661768,8,Route 3 (Borivali to Thane),19.218442666666665,72.976484,Running,42.34987864809336
2025-08-24T22:33:26.661768,9,Route 3 (Borivali to Thane),19.25177533333333,72.943234,Ghost,40.84151894669664
2025-08-24T22:33:26.661768,10,Route 4 (Vashi to Panvel),19.02824,73.06480533333333,Running,28.384479331686812
2025-08-24T22:33:26.661768,11,Route 4 (Vashi to Panvel),19.02824,73.06480533333333,Running,34.217785292373435
2025-08-24T22:33:26.661768,12,Route 4 (Vashi to Panvel),19.055634666666666,73.03026266666666,Running,28.886225906879183
2025-08-24T22:33:26.661768,13,Route 5 (Kurla to Bandra),19.059962666666664,72.84993666666666,Running,24.480084064384673
2025-08-24T22:33:26.661768,14,Route 5 (Kurla to Bandra),19.066762666666666,72.87207733333334,Running,24.632418558854013
2025-08-24T22:33:26.661768,15,Route 5 (Kurla to Bandra),19.059925333333332,72.84987333333333,Running,38.694052329812884
2025-08-24T22:33:26.661768,16,Route 6 (CSMT to Juhu),19.021579333333335,72.816968,Ghost,35.47725595971384
2025-08-24T22:33:26.661768,17,Route 6 (CSMT to Juhu),19.105665333333334,72.82720933333333,Running,34.07542408634533
2025-08-24T22:33:26.661768,18,Route 6 (CSMT to Juhu),19.022158666666666,72.817036,Running,34.6404180727781
2025-08-24T22:33:26.661768,19,Route 7 (Thane to Borivali via Ghodbunder),19.251259333333334,72.96391,Running,21.63912227895133
2025-08-24T22:33:26.661768,20,Route 7 (Thane to Borivali via Ghodbunder),19.229,72.8569,Ghost,35.53602774192182
2025-08-24T22:33:26.661768,21,Route 7 (Thane to Borivali via Ghodbunder),19.228857333333334,72.858516,Running,26.664077407426156
2025-08-24T22:33:26.661768,22,Route 8 (Belapur to Kharghar),19.040960000000002,73.06707999999999,Running,22.676535491610313
2025-08-24T22:33:26.661768,23,Route 8 (Belapur to Kharghar),19.029949333333334,73.05328533333333,Running,21.449631467419064
2025-08-24T22:33:26.661768,24,Route 8 (Belapur to Kharghar),19.020623999999998,73.03376133333333,Running,45.25740804884593
2025-08-24T22:33:26.661768,25,Route 9 (Malad to Powai),19.1678,72.864,Ghost,32.63902408842629
2025-08-24T22:33:26.661768,26,Route 9 (Malad to Powai),19.13306,72.86888666666667,Running,34.59830803916213
2025-08-24T22:33:26.661768,27,Route 9 (Malad to Powai),19.12312533333333,72.91187666666667,Running,32.83036329719451
2025-08-24T22:33:26.661768,28,Route 10 (Chembur to Sion),19.0426,72.86145333333334,Running,18.014093103163667
2025-08-24T22:33:26.661768,29,Route 10 (Chembur to Sion),19.04151333333333,72.87481333333334,Running,25.91415189345516
2025-08-24T22:33:26.661768,30,Route 10 (Chembur to Sion),19.04990666666667,72.89486666666666,Running,24.181551350251766
2025-08-24T22:33:28.652508,1,Route 1 (Dadar to Colaba),18.956788,72.833524,Running,23.93947622789621
2025-08-24T22:33:28.652508,2,Route 1 (Dadar to Colaba),18.956788,72.833524,Running,38.130469051704864
2025-08-24T22:33:28.652508,3,Route 1 (Dadar to Colaba),18.92320266666667,72.83481333333333,Running,39.35736613441879
2025-08-24T22:33:28.652508,4,Route 2 (Andheri to Ghatkopar),19.10169666666667,72.868814,Ghost,21.03748755536087
2025-08-24T22:33:28.652508,5,Route 2 (Andheri to Ghatkopar),19.119461333333334,72.84669733333334,Ghost,27.42389759701202
2025-08-24T22:33:28.652508,6,Route 2 (Andheri to Ghatkopar),19.085792,72.908238,Running,36.61896115499406
2025-08-24T22:33:28.652508,7,Route 3 (Borivali to Thane),19.229216,72.857376,Running,28.818724129193292
2025-08-24T22:33:28.652508,8,Route 3 (Borivali to Thane),19.218514,72.97567599999999,Running,38.452530393593264
2025-08-24T22:33:28.652508,9,Route 3 (Borivali to Thane),19.251550666666667,72.943468,Running,45.55352077956645
2025-08-24T22:33:28.652508,10,Route 4 (Vashi to Panvel),19.02806,73.06495799999999,Running,30.400380668088697
2025-08-24T22:33:28.652508,11,Route 4 (Vashi to Panvel),19.02806,73.06495799999999,Running,39.71467982949448
2025-08-24T22:33:28.652508,12,Route 4 (Vashi to Panvel),19.055452000000002,73.03049399999999,Running,33.576252353979996
2025-08-24T22:33:28.652508,13,Route 5 (Kurla to Bandra),19.059925333333332,72.84987333333333,Running,19.658513883898955
2025-08-24T22:33:28.652508,14,Route 5 (Kurla to Bandra),19.066762666666666,72.87207733333334,Ghost,24.632418558854013
2025-08-24T22:33:28.652508,15,Route 5 (Kurla to Bandra),19.059925333333332,72.84987333333333,Ghost,38.694052329812884
2025-08-24T22:33:28.652508,16,Route 6 (CSMT to Juhu),19.022158666666666,72.817036,Running,31.219453293975928
2025-08-24T22:33:28.652508,17,Route 6 (CSMT to Juhu),19.104548,72.827264,Running,37.672589946420416
2025-08-24T22:33:28.652508,18,Route 6 (CSMT to Juhu),19.022738,72.817104,Running,31.615096650809857
2025-08-24T22:33:28.652508,19,Route 7 (Thane to Borivali via Ghodbunder),19.251418666666666,72.96332,Running,16.750592089294123
2025-08-24T22:33:28.652508,20,Route 7 (Thane to Borivali via Ghodbunder),19.228928666666665,72.857708,Running,32.501688574221745
2025-08-24T22:33:28.652508,21,Route 7 (Thane to Borivali via Ghodbunder),19.228857333333334,72.858516,Ghost,26.664077407426156
2025-08-24T22:33:28.652508,22,Route 8 (Belapur to Kharghar),19.040960000000002,73.06707999999999,Ghost,22.676535491610313
2025-08-24T22:33:28.652508,23,Route 8 (Belapur to Kharghar),19.030024,73.053378,Running,17.489843118737305
2025-08-24T22:33:28.652508,24,Route 8 (Belapur to Kharghar),19.020685999999998,73.03389200000001,Running,43.03560720042475
2025-08-24T22:33:28.652508,25,Route 9 (Malad to Powai),19.167569333333333,72.86402866666667,Running,29.157777264417728
2025-08-24T22:33:28.652508,26,Route 9 (Malad to Powai),19.13299,72.86918,Running,32.584536980812175
2025-08-24T22:33:28.652508,27,Route 9 (Malad to Powai),19.123550666666667,72.91145333333334,Running,34.114590001082945
2025-08-24T22:33:28.652508,28,Route 10 (Chembur to Sion),19.042650000000002,72.86168,Running,16.91128297412141
2025-08-24T22:33:28.652508,29,Route 10 (Chembur to Sion),19.04152,72.87472,Running,30.71613628065588
2025-08-24T22:33:28.652508,30,Route 10 (Chembur to Sion),19.049860000000002,72.89479999999999,Running,25.187435511265065
2025-08-24T22:33:30.400289,1,Route 1 (Dadar to Colaba),18.956550666666665,72.833532,Running,27.01988704679236
2025-08-24T22:33:30.400289,2,Route 1 (Dadar to Colaba),18.956550666666665,72.833532,Running,34.14839184498908
2025-08-24T22:33:30.400289,3,Route 1 (Dadar to Colaba),18.923854000000002,72.83487,Running,37.85767369897137
2025-08-24T22:33:30.400289,4,Route 2 (Andheri to Ghatkopar),19.101593333333334,72.86892800000001,Running,18.923031234034546
2025-08-24T22:33:30.400289,5,Route 2 (Andheri to Ghatkopar),19.119342000000003,72.846846,Running,27.563189981298528
2025-08-24T22:33:30.400289,6,Route 2 (Andheri to Ghatkopar),19.085792,72.908238,Ghost,36.61896115499406
2025-08-24T22:33:30.400289,7,Route 3 (Borivali to Thane),19.229288,72.85753466666667,Running,26.16945147648676
2025-08-24T22:33:30.400289,8,Route 3 (Borivali to Thane),19.218585333333333,72.974868,Running,42.39894469704733
2025-08-24T22:33:30.400289,9,Route 3 (Borivali to Thane),19.251326,72.943702,Running,45.13048111162017
2025-08-24T22:33:30.400289,10,Route 4 (Vashi to Panvel),19.02788,73.06511066666667,Running,34.034144468020045
2025-08-24T22:33:30.400289,11,Route 4 (Vashi to Panvel),19.02806,73.06495799999999,Ghost,39.71467982949448
2025-08-24T22:33:30.400289,12,Route 4 (Vashi to Panvel),19.055269333333335,73.03072533333332,Running,30.771792537814
2025-08-24T22:33:30.400289,13,Route 5 (Kurla to Bandra),19.059887999999997,72.84980999999999,Running,15.72922945856832
2025-08-24T22:33:30.400289,14,Route 5 (Kurla to Bandra),19.066744,72.872016,Running,25.29187552738426
2025-08-24T22:33:30.400289,15,Route 5 (Kurla to Bandra),19.059887999999997,72.84980999999999,Running,42.42510371519446
2025-08-24T22:33:30.400289,16,Route 6 (CSMT to Juhu),19.022738,72.817104,Running,32.70361954860114
2025-08-24T22:33:30.400289,17,Route 6 (CSMT to Juhu),19.103430666666668,72.82731866666667,Running,33.79422613604803
2025-08-24T22:33:30.400289,18,Route 6 (CSMT to Juhu),19.023317333333335,72.817172,Running,31.45211874154903
2025-08-24T22:33:30.400289,19,Route 7 (Thane to Borivali via Ghodbunder),19.251578000000002,72.96273000000001,Running,20.728796617661235
2025-08-24T22:33:30.400289,20,Route 7 (Thane to Borivali via Ghodbunder),19.228857333333334,72.858516,Running,35.40964298779661
2025-08-24T22:33:30.400289,21,Route 7 (Thane to Borivali via Ghodbunder),19.228786,72.859324,Running,28.604606328661546
2025-08-24T22:33:30.400289,22,Route 8 (Belapur to Kharghar),19.04092,73.06715999999999,Running,26.630902248148114
2025-08-24T22:33:30.400289,23,Route 8 (Belapur to Kharghar),19.030098666666667,73.05347066666667,Running,15
2025-08-24T22:33:30.400289,24,Route 8 (Belapur to Kharghar),19.020747999999998,73.03402266666667,Running,39.26530507774134
2025-08-24T22:33:30.400289,25,Route 9 (Malad to Powai),19.167338666666666,72.86405733333334,Running,25.64550504870265
2025-08-24T22:33:30.400289,26,Route 9 (Malad to Powai),19.13299,72.86918,Ghost,32.584536980812175
2025-08-24T22:33:30.400289,27,Route 9 (Malad to Powai),19.123976,72.91103,Running,32.811031094580606
2025-08-24T22:33:30.400289,28,Route 10 (Chembur to Sion),19.0427,72.86190666666667,Running,15
2025-08-24T22:33:30.400289,29,Route 10 (Chembur to Sion),19.04152,72.87472,Ghost,30.71613628065588
2025-08-24T22:33:30.400289,30,Route 10 (Chembur to Sion),19.049813333333333,72.89473333333333,Running,29.031768675168003
2025-08-24T22:33:32.399773,1,Route 1 (Dadar to Colaba),18.956313333333334,72.83354,Running,22.83430783829493
2025-08-24T22:33:32.399773,2,Route 1 (Dadar to Colaba),18.956313333333334,72.83354,Running,37.94655017693729
2025-08-24T22:33:32.399773,3,Route 1 (Dadar to Colaba),18.924505333333332,72.83492666666666,Running,33.40451890411076
2025-08-24T22:33:32.399773,4,Route 2 (Andheri to Ghatkopar),19.101490000000002,72.86904200000001,Running,23.232552878323993
2025-08-24T22:33:32.399773,5,Route 2 (Andheri to Ghatkopar),19.119342000000003,72.846846,Ghost,27.563189981298528
2025-08-24T22:33:32.399773,6,Route 2 (Andheri to Ghatkopar),19.085792,72.908238,Ghost,36.61896115499406
2025-08-24T22:33:32.399773,7,Route 3 (Borivali to Thane),19.22936,72.85769333333333,Running,28.740147522731025
2025-08-24T22:33:32.399773,8,Route 3 (Borivali to Thane),19.218656666666664,72.97406,Running,41.977598182857626
2025-08-24T22:33:32.399773,9,Route 3 (Borivali to Thane),19.25110133333333,72.943936,Running,41.5875239478508
2025-08-24T22:33:32.399773,10,Route 4 (Vashi to Panvel),19.0277,73.06526333333333,Running,35.541404332563424
2025-08-24T22:33:32.399773,11,Route 4 (Vashi to Panvel),19.02806,73.06495799999999,Ghost,39.71467982949448
2025-08-24T22:33:32.399773,12,Route 4 (Vashi to Panvel),19.055269333333335,73.03072533333332,Ghost,30.771792537814
2025-08-24T22:33:32.399773,13,Route 5 (Kurla to Bandra),19.059850666666666,72.84974666666666,Running,15
2025-08-24T22:33:32.399773,14,Route 5 (Kurla to Bandra),19.066725333333334,72.87195466666667,Running,24.806975199316042
2025-08-24T22:33:32.399773,15,Route 5 (Kurla to Bandra),19.059850666666666,72.84974666666666,Running,41.01453015322845
2025-08-24T22:33:32.399773,16,Route 6 (CSMT to Juhu),19.023317333333335,72.817172,Running,32.36608982516359
2025-08-24T22:33:32.399773,17,Route 6 (CSMT to Juhu),19.102313333333335,72.82737333333334,Running,34.29776639824628
2025-08-24T22:33:32.399773,18,Route 6 (CSMT to Juhu),19.02389666666667,72.81724,Running,35.004132449822194
2025-08-24T22:33:32.399773,19,Route 7 (Thane to Borivali via Ghodbunder),19.251737333333335,72.96214,Running,22.024534578605994
2025-08-24T22:33:32.399773,20,Route 7 (Thane to Borivali via Ghodbunder),19.228786,72.859324,Running,31.819856024188542
2025-08-24T22:33:32.399773,21,Route 7 (Thane to Borivali via Ghodbunder),19.228714666666665,72.860132,Running,24.567409510116402
2025-08-24T22:33:32.399773,22,Route 8 (Belapur to Kharghar),19.04088,73.06724,Running,29.701471787892665
2025-08-24T22:33:32.399773,23,Route 8 (Belapur to Kharghar),19.030173333333334,73.05356333333333,Running,18.372811913020694
2025-08-24T22:33:32.399773,24,Route 8 (Belapur to Kharghar),19.020747999999998,73.03402266666667,Ghost,39.26530507774134
2025-08-24T22:33:32.399773,25,Route 9 (Malad to Powai),19.167108,72.864086,Running,29.060751803195124
2025-08-24T22:33:32.399773,26,Route 9 (Malad to Powai),19.13292,72.86947333333333,Running,34.385869058244495
2025-08-24T22:33:32.399773,27,Route 9 (Malad to Powai),19.12440133333333,72.91060666666667,Running,30.585829230480154
2025-08-24T22:33:32.399773,28,Route 10 (Chembur to Sion),19.04275,72.86213333333333,Running,15
2025-08-24T22:33:32.399773,29,Route 10 (Chembur to Sion),19.04152,72.87472,Ghost,30.71613628065588
2025-08-24T22:33:32.399773,30,Route 10 (Chembur to Sion),19.049766666666667,72.89466666666667,Running,30.271800536183616
2025-08-24T22:33:34.404320,1,Route 1 (Dadar to Colaba),18.956313333333334,72.83354,Ghost,22.83430783829493
2025-08-24T22:33:34.404320,2,Route 1 (Dadar to Colaba),18.956076,72.83354800000001,Running,33.5347907390005
2025-08-24T22:33:34.404320,3,Route 1 (Dadar to Colaba),18.925156666666666,72.83498333333333,Running,30.904165952088363
2025-08-24T22:33:34.404320,4,Route 2 (Andheri to Ghatkopar),19.101386666666667,72.869156,Running,21.718732497390008
2025-08-24T22:33:34.404320,5,Route 2 (Andheri to Ghatkopar),19.11922266666667,72.84699466666667,Running,24.61001341219911
2025-08-24T22:33:34.404320,6,Route 2 (Andheri to Ghatkopar),19.085792,72.908238,Ghost,36.61896115499406
2025-08-24T22:33:34.404320,7,Route 3 (Borivali to Thane),19.229432,72.857852,Running,28.59033768579368
2025-08-24T22:33:34.404320,8,Route 3 (Borivali to Thane),19.218728,72.973252,Running,43.57657022357818
2025-08-24T22:33:34.404320,9,Route 3 (Borivali to Thane),19.25110133333333,72.943936,Ghost,41.5875239478508
2025-08-24T22:33:34.404320,10,Route 4 (Vashi to Panvel),19.02752,73.065416,Running,31.70965698934659
2025-08-24T22:33:34.404320,11,Route 4 (Vashi to Panvel),19.02806,73.06495799999999,Ghost,39.71467982949448
2025-08-24T22:33:34.404320,12,Route 4 (Vashi to Panvel),19.055086666666668,73.03095666666667,Running,26.540732558053467
2025-08-24T22:33:34.404320,13,Route 5 (Kurla to Bandra),19.05981333333333,72.84968333333333,Running,15.151230224467787
2025-08-24T22:33:34.404320,14,Route 5 (Kurla to Bandra),19.06670666666667,72.87189333333333,Running,23.33044188825337
2025-08-24T22:33:34.404320,15,Route 5 (Kurla to Bandra),19.059850666666666,72.84974666666666,Ghost,41.01453015322845
2025-08-24T22:33:34.404320,16,Route 6 (CSMT to Juhu),19.023317333333335,72.817172,Ghost,32.36608982516359
2025-08-24T22:33:34.404320,17,Route 6 (CSMT to Juhu),19.101196,72.827428,Running,35.71104945033801
2025-08-24T22:33:34.404320,18,Route 6 (CSMT to Juhu),19.02389666666667,72.81724,Ghost,35.004132449822194
2025-08-24T22:33:34.404320,19,Route 7 (Thane to Borivali via Ghodbunder),19.251896666666667,72.96155,Running,24.507651807956186
2025-08-24T22:33:34.404320,20,Route 7 (Thane to Borivali via Ghodbunder),19.228714666666665,72.860132,Running,33.679916474454494
2025-08-24T22:33:34.404320,21,Route 7 (Thane to Borivali via Ghodbunder),19.228643333333334,72.86094,Running,26.456920096977786
2025-08-24T22:33:34.404320,22,Route 8 (Belapur to Kharghar),19.04084,73.06732,Running,25.638245846265278
2025-08-24T22:33:34.404320,23,Route 8 (Belapur to Kharghar),19.030248,73.053656,Running,18.93685820915172
2025-08-24T22:33:34.404320,24,Route 8 (Belapur to Kharghar),19.020747999999998,73.03402266666667,Ghost,39.26530507774134
2025-08-24T22:33:34.404320,25,Route 9 (Malad to Powai),19.166877333333332,72.86411466666667,Running,25.34144152635089
2025-08-24T22:33:34.404320,26,Route 9 (Malad to Powai),19.132849999999998,72.86976666666668,Running,31.76079106642551
2025-08-24T22:33:34.404320,27,Route 9 (Malad to Powai),19.124826666666664,72.91018333333334,Running,32.56268242342475
2025-08-24T22:33:34.404320,28,Route 10 (Chembur to Sion),19.0428,72.86236000000001,Running,15
2025-08-24T22:33:34.404320,29,Route 10 (Chembur to Sion),19.041526666666666,72.87462666666667,Running,32.622219779965505
2025-08-24T22:33:34.404320,30,Route 10 (Chembur to Sion),19.04972,72.8946,Running,30.213068359656063
2025-08-24T22:33:36.400631,1,Route 1 (Dadar to Colaba),18.956313333333334,72.83354,Ghost,22.83430783829493
2025-08-24T22:33:36.400631,2,Route 1 (Dadar to Colaba),18.955838666666665,72.833556,Running,34.684475263398205
2025-08-24T22:33:36.400631,3,Route 1 (Dadar to Colaba),18.925808,72.83503999999999,Running,28.844951715319354
2025-08-24T22:33:36.400631,4,Route 2 (Andheri to Ghatkopar),19.101386666666667,72.869156,Ghost,21.718732497390008
2025-08-24T22:33:36.400631,5,Route 2 (Andheri to Ghatkopar),19.11922266666667,72.84699466666667,Ghost,24.61001341219911
2025-08-24T22:33:36.400631,6,Route 2 (Andheri to Ghatkopar),19.08602266666667,72.90781733333333,Running,36.375314960785914
2025-08-24T22:33:36.400631,7,Route 3 (Borivali to Thane),19.229432,72.857852,Ghost,28.59033768579368
2025-08-24T22:33:36.400631,8,Route 3 (Borivali to Thane),19.218799333333333,72.972444,Running,45.76409151564244
2025-08-24T22:33:36.400631,9,Route 3 (Borivali to Thane),19.250876666666667,72.94417,Running,38.31698562087105
2025-08-24T22:33:36.400631,10,Route 4 (Vashi to Panvel),19.027340000000002,73.06556866666666,Running,28.646184245117453
2025-08-24T22:33:36.400631,11,Route 4 (Vashi to Panvel),19.02788,73.06511066666667,Running,43.24022845269777
2025-08-24T22:33:36.400631,12,Route 4 (Vashi to Panvel),19.054904,73.031188,Running,23.566919291282197
2025-08-24T22:33:36.400631,13,Route 5 (Kurla to Bandra),19.059776,72.84962,Running,15.70921947784758
2025-08-24T22:33:36.400631,14,Route 5 (Kurla to Bandra),19.066688,72.87183200000001,Running,26.41076150184335
2025-08-24T22:33:36.400631,15,Route 5 (Kurla to Bandra),19.05981333333333,72.84968333333333,Running,37.20444900808157
2025-08-24T22:33:36.400631,16,Route 6 (CSMT to Juhu),19.02389666666667,72.81724,Running,27.162604134942388
2025-08-24T22:33:36.400631,17,Route 6 (CSMT to Juhu),19.10007866666667,72.82748266666667,Running,31.722451400913037
2025-08-24T22:33:36.400631,18,Route 6 (CSMT to Juhu),19.024476,72.817308,Running,39.60523999214824
2025-08-24T22:33:36.400631,19,Route 7 (Thane to Borivali via Ghodbunder),19.251896666666667,72.96155,Ghost,24.507651807956186
2025-08-24T22:33:36.400631,20,Route 7 (Thane to Borivali via Ghodbunder),19.228714666666665,72.860132,Ghost,33.679916474454494
2025-08-24T22:33:36.400631,21,Route 7 (Thane to Borivali via Ghodbunder),19.228572,72.86174799999999,Running,32.19065913639767
2025-08-24T22:33:36.400631,22,Route 8 (Belapur to Kharghar),19.0408,73.06739999999999,Running,21.296132068195327
2025-08-24T22:33:36.400631,23,Route 8 (Belapur to Kharghar),19.030322666666667,73.05374866666666,Running,15
2025-08-24T22:33:36.400631,24,Route 8 (Belapur to Kharghar),19.020809999999997,73.03415333333334,Running,40.12356223913322
2025-08-24T22:33:36.400631,25,Route 9 (Malad to Powai),19.166646666666665,72.86414333333333,Running,28.871114286113418
2025-08-24T22:33:36.400631,26,Route 9 (Malad to Powai),19.13278,72.87006000000001,Running,34.066832328076636
2025-08-24T22:33:36.400631,27,Route 9 (Malad to Powai),19.125252,72.90976,Running,31.358603423387887
2025-08-24T22:33:36.400631,28,Route 10 (Chembur to Sion),19.04285,72.86258666666667,Running,19.058182212330195
2025-08-24T22:33:36.400631,29,Route 10 (Chembur to Sion),19.041533333333334,72.87453333333333,Running,29.049729703000907
2025-08-24T22:33:36.400631,30,Route 10 (Chembur to Sion),19.049673333333335,72.89453333333333,Running,31.898852162453327
2025-08-24T22:33:38.433159,1,Route 1 (Dadar to Colaba),18.956076,72.83354800000001,Running,18.075800433824966
2025-08-24T22:33:38.433159,2,Route 1 (Dadar to Colaba),18.955601333333334,72.833564,Running,37.95065111440174
2025-08-24T22:33:38.433159,3,Route 1 (Dadar to Colaba),18.925808,72.83503999999999,Ghost,28.844951715319354
2025-08-24T22:33:38.433159,4,Route 2 (Andheri to Ghatkopar),19.101283333333335,72.86927,Running,25.273610558014646
2025-08-24T22:33:38.433159,5,Route 2 (Andheri to Ghatkopar),19.119103333333335,72.84714333333334,Running,25.091358712389443
2025-08-24T22:33:38.433159,6,Route 2 (Andheri to Ghatkopar),19.08602266666667,72.90781733333333,Ghost,36.375314960785914
2025-08-24T22:33:38.433159,7,Route 3 (Borivali to Thane),19.229504,72.85801066666666,Running,31.822636281892233
2025-08-24T22:33:38.433159,8,Route 3 (Borivali to Thane),19.218870666666668,72.971636,Running,51.048156779092736
2025-08-24T22:33:38.433159,9,Route 3 (Borivali to Thane),19.250876666666667,72.94417,Ghost,38.31698562087105
2025-08-24T22:33:38.433159,10,Route 4 (Vashi to Panvel),19.027160000000002,73.06572133333333,Running,32.64924777518536
2025-08-24T22:33:38.433159,11,Route 4 (Vashi to Panvel),19.0277,73.06526333333333,Running,45.9758243009607
2025-08-24T22:33:38.433159,12,Route 4 (Vashi to Panvel),19.054721333333333,73.03141933333333,Running,23.101242621381456
2025-08-24T22:33:38.433159,13,Route 5 (Kurla to Bandra),19.059776,72.84962,Ghost,15.70921947784758
2025-08-24T22:33:38.433159,14,Route 5 (Kurla to Bandra),19.066669333333333,72.87177066666668,Running,31.75334131651752
2025-08-24T22:33:38.433159,15,Route 5 (Kurla to Bandra),19.059776,72.84962,Running,34.19014214317558
2025-08-24T22:33:38.433159,16,Route 6 (CSMT to Juhu),19.024476,72.817308,Running,22.306840785397654
2025-08-24T22:33:38.433159,17,Route 6 (CSMT to Juhu),19.098961333333335,72.82753733333334,Running,26.972759894765883
2025-08-24T22:33:38.433159,18,Route 6 (CSMT to Juhu),19.025055333333334,72.81737600000001,Running,43.99066970824891
2025-08-24T22:33:38.433159,19,Route 7 (Thane to Borivali via Ghodbunder),19.252056,72.96096,Running,21.614829131522892
2025-08-24T22:33:38.433159,20,Route 7 (Thane to Borivali via Ghodbunder),19.228643333333334,72.86094,Running,28.266466143159803
2025-08-24T22:33:38.433159,21,Route 7 (Thane to Borivali via Ghodbunder),19.228500666666665,72.862556,Running,36.75906605309043
2025-08-24T22:33:38.433159,22,Route 8 (Belapur to Kharghar),19.04076,73.06747999999999,Running,24.46326301607658
2025-08-24T22:33:38.433159,23,Route 8 (Belapur to Kharghar),19.030397333333333,73.05384133333334,Running,15
2025-08-24T22:33:38.433159,24,Route 8 (Belapur to Kharghar),19.020871999999997,73.034284,Running,36.35451188938988
